,Attendance,Date,Location,Losing_Fighter_Name,Losing_Pass,Losing_STR,Losing_Sub,Losing_TD,Method,Method_Detail,Round,Time,Weight_Class,Winning_Fighter_Name,Winning_Pass,Winning_STR,Winning_Sub,Winning_TD
3795,Brazil,"September 04, 2013",Minas,Marcos Vinicius,0,0,0,27,KO/TKO,Punch,3,3:28,Flyweight,Ali Bagautinov,1,2,3,38
3796,Brazil,"September 04, 2013",Minas,Felipe Arantes,1,0,3,35,S-DEC,,3,5:00,Featherweight,Edimilson Souza,0,0,0,52
3797,Brazil,"September 04, 2013",Minas,Ramiro Hernandez,0,0,0,4,SUB,Rear Naked Choke,1,1:10,Bantamweight,Lucas Martins,1,1,0,10
3798,Brazil,"September 04, 2013",Minas,Joao Zeferino,0,0,1,11,U-DEC,,3,5:00,Welterweight,Elias Silverio,0,0,1,49
3799,Brazil,"September 04, 2013",Minas,Keith Wisniewski,0,0,0,42,U-DEC,,3,5:00,Welterweight,Ivan Jorge,0,0,2,69
3800,Brazil,"September 04, 2013",Minas,Yuri Villefort,0,0,1,69,S-DEC,,3,5:00,Welterweight,Sean Spencer,0,0,0,99
3801,USA,"August 31, 2013","Milwaukee,",Benson Henderson,0,0,0,11,SUB,Armbar,1,4:41,Lightweight,Anthony Pettis,1,0,0,9
3802,USA,"August 31, 2013","Milwaukee,",Frank Mir,0,0,0,9,KO/TKO,Knee,1,1:56,Heavyweight,Josh Barnett,0,1,0,26
3803,USA,"August 31, 2013","Milwaukee,",Clay Guida,0,0,0,17,KO/TKO,Punch,3,0:30,Featherweight,Chad Mendes,1,1,3,32
3804,USA,"August 31, 2013","Milwaukee,",Brandon Vera,0,0,0,41,KO/TKO,Punches,3,1:54,Heavyweight,Ben Rothwell,0,1,0,56
3805,USA,"August 31, 2013","Milwaukee,",Erik Koch,5,0,0,32,U-DEC,,3,5:00,Featherweight,Dustin Poirier,2,2,2,54
3806,USA,"August 31, 2013","Milwaukee,",Jamie Varner,1,0,1,37,S-DEC,,3,5:00,Lightweight,Gleison Tibau,0,0,2,26
3807,USA,"August 31, 2013","Milwaukee,",Louis Gaudinot,0,0,0,28,U-DEC,,3,5:00,Flyweight,Tim Elliott,2,0,6,116
3808,USA,"August 31, 2013","Milwaukee,",Pascal Krauss,0,0,0,21,KO/TKO,Knee,1,3:58,Welterweight,Hyun Gyu Lim,0,2,1,26
3809,USA,"August 31, 2013","Milwaukee,",Kyung Ho Kang,0,0,3,18,U-DEC,,3,5:00,Bantamweight,Chico Camus,1,0,0,28
3810,USA,"August 31, 2013","Milwaukee,",Nikita Krylov,2,0,0,45,KO/TKO,Punches,3,1:34,Heavyweight,Soa Palelei,0,0,4,29
3811,USA,"August 31, 2013","Milwaukee,",Ryan Couture,0,0,0,45,U-DEC,,3,5:00,Lightweight,Al Iaquinta,0,0,4,80
3812,USA,"August 31, 2013","Milwaukee,",Jared Hamman,0,0,0,3,SUB,Guillotine Choke,1,0:57,Middleweight,Magnus Cedenblad,1,0,0,4
3813,USA,"August 28, 2013","Indianapolis,",Martin Kampmann,0,0,6,35,KO/TKO,Punch,4,0:54,Welterweight,Carlos Condit,2,1,0,100
3814,USA,"August 28, 2013","Indianapolis,",Donald Cerrone,0,0,1,40,U-DEC,,3,5:00,Lightweight,Rafael Dos Anjos,0,1,2,39
3815,USA,"August 28, 2013","Indianapolis,",Brian Melancon,0,0,0,7,SUB,Rear Naked Choke,1,2:26,Welterweight,Kelvin Gastelum,1,1,1,14
3816,USA,"August 28, 2013","Indianapolis,",Robert Whittaker,0,0,0,48,S-DEC,,3,5:00,Welterweight,Court McGee,0,0,1,88
3817,USA,"August 28, 2013","Indianapolis,",Erik Perez,0,0,5,37,S-DEC,,3,5:00,Bantamweight,Takeya Mizugaki,1,0,2,39
3818,USA,"August 28, 2013","Indianapolis,",Robert McDaniel,0,0,1,14,U-DEC,,3,5:00,Middleweight,Brad Tavares,0,0,0,30
3819,USA,"August 28, 2013","Indianapolis,",Papy Abedi,3,0,3,19,KO/TKO,Punch,3,1:32,Middleweight,Dylan Andrews,0,0,2,20
3820,USA,"August 28, 2013","Indianapolis,",Justin Edwards,0,0,0,2,KO/TKO,Punch,1,1:23,Welterweight,Brandon Thatch,0,2,1,17
3821,USA,"August 28, 2013","Indianapolis,",Hatsu Hioki,0,0,1,31,U-DEC,,3,5:00,Featherweight,Darren Elkins,0,0,2,48
3822,USA,"August 28, 2013","Indianapolis,",James Head,0,0,0,0,SUB,Guillotine Choke,1,1:41,Welterweight,Jason High,2,0,1,1
3823,USA,"August 28, 2013","Indianapolis,",Ben Alloway,0,0,0,6,SUB,D'Arce Choke,1,4:19,Welterweight,Zak Cummings,1,0,2,5
3824,USA,"August 28, 2013","Indianapolis,",Roger Bowling,3,0,4,43,Lightweight,CNC,,2,0,nc,1,Abel Trujillo,50,0
3825,USA,"August 17, 2013","Boston,",Mauricio Rua,0,0,0,0,SUB,Guillotine Choke,1,4:47,Light Heavyweight,Chael Sonnen,2,0,2,5
3826,USA,"August 17, 2013","Boston,",Alistair Overeem,0,2,0,41,KO/TKO,Kick,1,4:08,Heavyweight,Travis Browne,0,1,0,14
3827,USA,"August 17, 2013","Boston,",Iuri Alcantara,1,0,1,8,U-DEC,,3,5:00,Bantamweight,Urijah Faber,0,0,4,54
3828,USA,"August 17, 2013","Boston,",Mike Pyle,0,0,0,0,KO/TKO,Knee,1,0:29,Welterweight,Matt Brown,0,1,0,10
3829,USA,"August 17, 2013","Boston,",Uriah Hall,0,0,2,41,S-DEC,,3,5:00,Middleweight,John Howard,1,0,2,33
3830,USA,"August 17, 2013","Boston,",Joe Lauzon,0,0,0,25,U-DEC,,3,5:00,Lightweight,Michael Johnson,0,2,2,116
3831,USA,"August 17, 2013","Boston,",Brad Pickett,0,0,1,17,SUB,Triangle Choke,2,3:43,Bantamweight,Michael McDonald,2,2,0,51
3832,USA,"August 17, 2013","Boston,",Max Holloway,0,0,0,23,U-DEC,,3,5:00,Featherweight,Conor McGregor,0,0,4,53
3833,USA,"August 17, 2013","Boston,",Mike Brown,0,0,0,3,KO/TKO,Punch,1,0:50,Featherweight,Steven Siler,0,1,0,6
3834,USA,"August 17, 2013","Boston,",Daniel Pineda,0,0,0,61,U-DEC,,3,5:00,Featherweight,Diego Brandao,0,0,8,42
3835,USA,"August 17, 2013","Boston,",Cole Miller,0,0,0,32,U-DEC,,3,5:00,Featherweight,Manvel Gamburyan,0,0,5,23
3836,USA,"August 17, 2013","Boston,",Cody Donovan,0,0,0,10,KO/TKO,Punches,1,2:07,Light Heavyweight,Ovince Saint Preux,0,0,0,6
3837,USA,"August 17, 2013","Boston,",Ramsey Nijem,0,0,1,0,SUB,Guillotine Choke,1,0:58,Lightweight,James Vick,1,0,0,0
3838,Brazil,"August 03, 2013",de,Chan Sung Jung,0,0,0,17,KO/TKO,Punches,4,2:00,Featherweight,Jose Aldo,0,0,5,32
3839,Brazil,"August 03, 2013",de,Lyoto Machida,0,0,0,27,U-DEC,,3,5:00,Light Heavyweight,Phil Davis,0,0,2,21
3840,Brazil,"August 03, 2013",de,Thiago Santos,0,0,0,0,SUB,Guillotine Choke,1,0:47,Middleweight,Cezar Ferreira,1,0,0,3
3841,Brazil,"August 03, 2013",de,Tom Watson,0,0,0,33,U-DEC,,3,5:00,Middleweight,Thales Leites,3,0,5,51
3842,Brazil,"August 03, 2013",de,Jose Maria,1,0,1,19,KO/TKO,Punches,2,1:03,Flyweight,John Lineker,0,0,2,22
3843,Brazil,"August 03, 2013",de,Vinny Magalhaes,0,0,0,1,KO/TKO,Punch,1,0:14,Light Heavyweight,Anthony Perosh,0,1,0,8
3844,Brazil,"August 03, 2013",de,Sheila Gaff,0,0,0,3,KO/TKO,Elbows,1,2:08,Women's Bantamweight,Amanda Nunes,0,0,2,10
3845,Brazil,"August 03, 2013",de,Neil Magny,0,0,0,7,SUB,Triangle Choke,1,3:13,Welterweight,Sergio Moraes,1,0,1,13
3846,Brazil,"August 03, 2013",de,Iliarde Santos,0,0,1,43,U-DEC,,3,5:00,Flyweight,Ian McCall,0,0,1,92
3847,Brazil,"August 03, 2013",de,Josh Clopton,0,0,0,5,U-DEC,,3,5:00,Featherweight,Rani Yahya,1,0,2,14
3848,Brazil,"August 03, 2013",de,Ednaldo Oliveira,0,0,0,19,U-DEC,,3,5:00,Light Heavyweight,Francimar Barroso,0,0,2,31
3849,Brazil,"August 03, 2013",de,Bristol Marunde,0,0,0,0,KO/TKO,Punch,1,1:36,Welterweight,Viscardi Andrade,0,1,0,12
3850,USA,"July 27, 2013","Seattle,",John Moraga,0,0,1,32,SUB,Armbar,5,3:43,Flyweight,Demetrious Johnson,3,0,12,67
3851,USA,"July 27, 2013","Seattle,",Jake Ellenberger,0,0,1,19,U-DEC,,3,5:00,Welterweight,Rory MacDonald,0,0,0,46
3852,USA,"July 27, 2013","Seattle,",Bobby Voelker,0,0,0,10,KO/TKO,Kick,2,0:24,Welterweight,Robbie Lawler,0,1,1,28
3853,USA,"July 27, 2013","Seattle,",Jessica Andrade,1,0,1,10,KO/TKO,Punches,2,3:57,Women's Bantamweight,Liz Carmouche,1,0,3,50
3854,USA,"July 27, 2013","Seattle,",Michael Chiesa,0,1,2,24,SUB,D'Arce Choke,2,4:59,Lightweight,Jorge Masvidal,2,0,0,24
3855,USA,"July 27, 2013","Seattle,",Tim Means,0,0,0,38,U-DEC,,3,5:00,Lightweight,Danny Castillo,0,0,6,25
3856,USA,"July 27, 2013","Seattle,",Mac Danzig,0,0,0,23,KO/TKO,Punch,2,2:47,Lightweight,Melvin Guillard,0,1,0,39
3857,USA,"July 27, 2013","Seattle,",Yves Edwards,0,0,0,48,S-DEC,,3,5:00,Lightweight,Daron Cruickshank,0,0,0,44
3858,USA,"July 27, 2013","Seattle,",Trevor Smith,1,0,1,87,S-DEC,,3,5:00,Middleweight,Ed Herman,1,0,2,73
3859,USA,"July 27, 2013","Seattle,",Julie Kedzie,0,0,2,28,S-DEC,,3,5:00,Women's Bantamweight,Germaine de Randamie,0,0,0,50
3860,USA,"July 27, 2013","Seattle,",Aaron Riley,0,0,0,26,S-DEC,,3,5:00,Lightweight,Justin Salas,0,0,3,54
3861,USA,"July 27, 2013","Seattle,",John Albert,3,0,0,4,SUB,Rear Naked Choke,2,2:49,Bantamweight,Yaotzin Meza,4,0,1,4
3862,USA,"July 06, 2013","Vegas,",Anderson Silva,0,0,0,14,KO/TKO,Punch,2,1:18,Middleweight,Chris Weidman,2,1,1,16
3863,USA,"July 06, 2013","Vegas,",Charles Oliveira,1,0,0,38,U-DEC,,3,5:00,Featherweight,Frankie Edgar,0,0,2,81
3864,USA,"July 06, 2013","Vegas,",Roger Gracie,0,0,2,12,U-DEC,,3,5:00,Middleweight,Tim Kennedy,0,0,2,54
3865,USA,"July 06, 2013","Vegas,",Tim Boetsch,3,0,1,23,U-DEC,,3,5:00,Middleweight,Mark Munoz,2,0,5,69
3866,USA,"July 06, 2013","Vegas,",Dennis Siver,0,0,1,26,KO/TKO,Punches,3,2:24,Featherweight,Cub Swanson,0,1,1,43
3867,USA,"July 06, 2013","Vegas,",Chris Leben,0,0,0,30,S-DEC,,3,5:00,Middleweight,Andrew Craig,0,0,2,64
3868,USA,"July 06, 2013","Vegas,",Kazuki Tokudome,0,0,1,43,U-DEC,,3,5:00,Lightweight,Norman Parke,0,0,2,68
3869,USA,"July 06, 2013","Vegas,",Dave Herman,0,0,0,3,KO/TKO,Punch,1,0:17,Heavyweight,Gabriel Gonzaga,0,1,0,3
3870,USA,"July 06, 2013","Vegas,",Rafaello Oliveira,0,0,0,19,KO/TKO,Kicks,2,1:44,Lightweight,Edson Barboza,0,1,0,49
3871,USA,"July 06, 2013","Vegas,",Seth Baczynski,0,0,0,13,KO/TKO,Punches,1,4:59,Welterweight,Brian Melancon,0,1,1,24
3872,USA,"July 06, 2013","Vegas,",David Mitchell,0,0,0,17,KO/TKO,Knee,2,2:55,Welterweight,Mike Pierce,0,1,0,17
3873,Canada,"June 15, 2013","Winnipeg,",Dan Henderson,0,0,0,40,S-DEC,,3,5:00,Light Heavyweight,Rashad Evans,0,0,0,39
3874,Canada,"June 15, 2013","Winnipeg,",Roy Nelson,0,0,0,23,U-DEC,,3,5:00,Heavyweight,Stipe Miocic,0,0,1,106
3875,Canada,"June 15, 2013","Winnipeg,",Igor Pokrajac,1,0,0,12,U-DEC,,3,5:00,Light Heavyweight,Ryan Jimmo,0,1,1,65
3876,Canada,"June 15, 2013","Winnipeg,",Rosi Sexton,0,0,1,34,U-DEC,,3,5:00,Women's Bantamweight,Alexis Davis,3,0,0,44
3877,Canada,"June 15, 2013","Winnipeg,",Pat Barry,0,0,0,2,KO/TKO,Punches,1,0:59,Heavyweight,Shawn Jordan,0,1,0,10
3878,Canada,"June 15, 2013","Winnipeg,",Tyron Woodley,0,0,0,60,S-DEC,,3,5:00,Welterweight,Jake Shields,0,0,0,82
3879,Canada,"June 15, 2013","Winnipeg,",Sam Stout,0,0,2,73,SUB,Guillotine Choke,3,4:47,Lightweight,James Krause,1,0,1,96
3880,Canada,"June 15, 2013","Winnipeg,",Kenny Robertson,0,0,1,65,M-DEC,,3,5:00,Welterweight,Sean Pierson,0,0,0,36
3881,Canada,"June 15, 2013","Winnipeg,",Edwin Figueroa,2,0,0,42,U-DEC,,3,5:00,Bantamweight,Roland Delorme,2,0,6,22
3882,Canada,"June 15, 2013","Winnipeg,",John Maguire,0,0,3,15,U-DEC,,3,5:00,Lightweight,Mitch Clarke,0,0,0,41
3883,Canada,"June 15, 2013","Winnipeg,",Dustin Pague,7,0,1,15,S-DEC,,3,5:00,Bantamweight,Yves Jabouin,0,0,1,20
3884,Brazil,"June 08, 2013","Fortaleza,",Antonio Rodrigo Nogueira,0,0,0,14,SUB,Armbar,2,2:41,Heavyweight,Fabricio Werdum,1,0,1,32
3885,Brazil,"June 08, 2013","Fortaleza,",William Macario,0,0,2,35,SUB,Arm Triangle,2,4:43,Welterweight,Leonardo Santos,1,0,1,22
3886,Brazil,"June 08, 2013","Fortaleza,",Rafael Cavalcante,0,0,0,24,KO/TKO,Punch,1,4:29,Light Heavyweight,Thiago Silva,0,1,0,37
3887,Brazil,"June 08, 2013","Fortaleza,",Jason High,0,0,0,0,SUB,Armbar,1,1:11,Welterweight,Erick Silva,1,0,0,0
3888,Brazil,"June 08, 2013","Fortaleza,",Eddie Mendez,0,0,0,4,SUB,Arm Triangle,1,2:20,Middleweight,Daniel Sarafian,1,0,1,8
3889,Brazil,"June 08, 2013","Fortaleza,",Mike Wilkinson,0,0,1,4,SUB,Triangle Choke,1,1:24,Featherweight,Rony Jason,1,0,0,7
3890,Brazil,"June 08, 2013","Fortaleza,",Vaughan Lee,0,0,0,14,SUB,Armbar,2,1:51,Bantamweight,Raphael Assuncao,1,0,3,17
3891,Brazil,"June 08, 2013","Fortaleza,",Godofredo Pepey,0,0,1,4,KO/TKO,Elbows,1,3:32,Featherweight,Felipe Arantes,0,0,0,27
3892,Brazil,"June 08, 2013","Fortaleza,",Leandro Silva,0,0,0,50,U-DEC,,3,5:00,Welterweight,Ildemar Alcantara,0,0,3,33
3893,Brazil,"June 08, 2013","Fortaleza,",Mizuto Hirota,0,0,0,102,S-DEC,,3,5:00,Featherweight,Rodrigo Damm,0,0,2,76
3894,Brazil,"June 08, 2013","Fortaleza,",Karlos Vemola,0,0,2,30,SUB,Rear Naked Choke,2,2:49,Middleweight,Caio Magalhaes,5,0,1,21
3895,Brazil,"June 08, 2013","Fortaleza,",Anthony Smith,0,0,0,5,SUB,Kneebar,1,1:52,Middleweight,Antonio Braga Neto,1,0,1,6
3896,USA,"May 25, 2013","Vegas,",Antonio Silva,0,0,0,1,KO/TKO,Punch,1,1:21,Heavyweight,Cain Velasquez,0,1,0,18
3897,USA,"May 25, 2013","Vegas,",Mark Hunt,0,0,0,29,KO/TKO,Kick,3,4:18,Heavyweight,Junior Dos Santos,0,2,1,74
3898,USA,"May 25, 2013","Vegas,",James Te Huna,0,0,0,8,SUB,Guillotine Choke,1,2:38,Light Heavyweight,Glover Teixeira,1,0,1,12
3899,USA,"May 25, 2013","Vegas,",Gray Maynard,0,0,0,13,KO/TKO,Punches,1,2:07,Lightweight,TJ Grant,0,3,0,26
3900,USA,"May 25, 2013","Vegas,",KJ Noons,0,0,0,42,U-DEC,,3,5:00,Lightweight,Donald Cerrone,0,0,4,78
3901,USA,"May 25, 2013","Vegas,",Rick Story,0,1,3,57,S-DEC,,3,5:00,Welterweight,Mike Pyle,2,0,0,33
3902,USA,"May 25, 2013","Vegas,",Max Holloway,0,0,0,75,S-DEC,,3,5:00,Featherweight,Dennis Bermudez,0,0,4,73
3903,USA,"May 25, 2013","Vegas,",Colton Smith,1,1,0,33,KO/TKO,Punch,3,0:41,Welterweight,Robert Whittaker,0,2,1,53
3904,USA,"May 25, 2013","Vegas,",Abel Trujillo,0,0,1,11,U-DEC,,3,5:00,Lightweight,Khabib Nurmagomedov,2,0,21,23
3905,USA,"May 25, 2013","Vegas,",Nah-Shon Burrell,0,0,0,56,U-DEC,,3,5:00,Welterweight,Stephen Thompson,0,0,2,65
3906,USA,"May 25, 2013","Vegas,",Brian Bowles,1,1,0,24,KO/TKO,Punch,2,1:43,Bantamweight,George Roop,0,1,0,44
3907,USA,"May 25, 2013","Vegas,",Estevan Payan,1,0,0,25,U-DEC,,3,5:00,Featherweight,Jeremy Stephens,1,0,6,49
3908,Brazil,"May 18, 2013",Santa,Luke Rockhold,0,0,0,6,KO/TKO,Kick,1,2:32,Middleweight,Vitor Belfort,0,1,0,9
3909,Brazil,"May 18, 2013",Santa,Chris Camozzi,0,0,0,4,SUB,Arm Triangle,1,3:37,Middleweight,Jacare Souza,1,0,1,8
3910,Brazil,"May 18, 2013",Santa,Evan Dunham,0,0,3,68,U-DEC,,3,5:00,Lightweight,Rafael Dos Anjos,0,0,0,66
3911,Brazil,"May 18, 2013",Santa,Joao Zeferino,2,0,0,14,U-DEC,,3,5:00,Middleweight,Rafael Natal,0,0,1,29
3912,Brazil,"May 18, 2013",Santa,Hacran Dias,1,0,1,40,U-DEC,,3,5:00,Featherweight,Nik Lentz,0,1,4,42
3913,Brazil,"May 18, 2013",Santa,Mike Rio,0,0,1,5,SUB,Arm Triangle,1,3:08,Lightweight,Francisco Trinaldo,1,0,1,5
3914,Brazil,"May 18, 2013",Santa,John Cholish,0,0,0,9,SUB,Guillotine Choke,2,2:34,Lightweight,Gleison Tibau,1,0,2,21
3915,Brazil,"May 18, 2013",Santa,Michel Prazeres,0,0,3,30,U-DEC,,3,5:00,Welterweight,Paulo Thiago,0,0,2,46
3916,Brazil,"May 18, 2013",Santa,Iliarde Santos,0,0,0,3,KO/TKO,Punch,1,2:31,Bantamweight,Iuri Alcantara,0,0,0,19
3917,Brazil,"May 18, 2013",Santa,Roger Hollett,0,0,2,29,U-DEC,,3,5:00,Light Heavyweight,Fabio Maldonado,0,0,1,100
3918,Brazil,"May 18, 2013",Santa,Azamat Gashimov,0,0,0,7,KO/TKO,Punch,2,1:07,Flyweight,John Lineker,0,3,0,36
3919,Brazil,"May 18, 2013",Santa,Chris Cariaso,1,0,1,26,U-DEC,,3,5:00,Flyweight,Jussier Formiga,0,0,4,10
3920,Brazil,"May 18, 2013",Santa,Jeremy Larsen,0,1,2,52,KO/TKO,Punch,3,0:13,Lightweight,Lucas Martins,0,1,0,39
3921,USA,"April 27, 2013",New,Chael Sonnen,0,0,0,6,KO/TKO,Punches,1,4:33,Light Heavyweight,Jon Jones,0,0,3,20
3922,USA,"April 27, 2013",New,Alan Belcher,0,0,0,29,U-DEC,,3,4:31,Middleweight,Michael Bisping,0,0,0,93
3923,USA,"April 27, 2013",New,Cheick Kongo,0,0,0,4,KO/TKO,Punch,1,2:03,Heavyweight,Roy Nelson,0,1,0,2
3924,USA,"April 27, 2013",New,Vinny Magalhaes,0,0,1,29,U-DEC,,3,5:00,Light Heavyweight,Phil Davis,0,0,0,79
3925,USA,"April 27, 2013",New,Jim Miller,0,0,1,27,Lightweight,Overturned,,3,2,nc,5,Pat Healy,53,0
3926,USA,"April 27, 2013",New,Yancy Medeiros,0,0,0,4,KO/TKO,,1,2:32,Lightweight,Rustam Khabilov,0,0,1,3
3927,USA,"April 27, 2013",New,Gian Villante,0,0,0,28,M-DEC,,3,0:33,Light Heavyweight,Ovince Saint Preux,0,0,0,47
3928,USA,"April 27, 2013",New,Sheila Gaff,0,0,0,7,KO/TKO,Punches,1,4:06,Women's Bantamweight,Sara McMann,0,0,2,8
3929,USA,"April 27, 2013",New,Johnny Bedford,0,0,0,50,SUB,Guillotine Choke,3,4:44,Bantamweight,Bryan Caraway,1,0,3,43
3930,USA,"April 27, 2013",New,Leonard Garcia,0,0,0,15,U-DEC,,3,5:00,Featherweight,Cody McKenzie,4,0,5,30
3931,USA,"April 27, 2013",New,Kurt Holobaugh,2,0,1,41,U-DEC,,3,5:00,Featherweight,Steven Siler,2,0,1,50
3932,USA,"April 20, 2013","Jose,",Gilbert Melendez,0,0,1,43,S-DEC,,5,5:00,Lightweight,Benson Henderson,0,0,0,68
3933,USA,"April 20, 2013","Jose,",Frank Mir,0,0,0,24,U-DEC,,3,5:00,Heavyweight,Daniel Cormier,0,0,0,59
3934,USA,"April 20, 2013","Jose,",Nate Diaz,1,0,1,21,KO/TKO,Kick,2,3:44,Lightweight,Josh Thomson,0,1,1,36
3935,USA,"April 20, 2013","Jose,",Jordan Mein,0,1,0,24,KO/TKO,Elbows,2,1:00,Welterweight,Matt Brown,1,0,0,40
3936,USA,"April 20, 2013","Jose,",Darren Elkins,0,0,0,2,KO/TKO,Punch,1,1:08,Featherweight,Chad Mendes,0,1,0,7
3937,USA,"April 20, 2013","Jose,",Lorenz Larkin,0,0,0,32,U-DEC,,3,5:00,Middleweight,Francis Carmont,0,0,2,12
3938,USA,"April 20, 2013","Jose,",Ramsey Nijem,0,0,1,6,KO/TKO,Punch,2,1:02,Lightweight,Myles Jury,0,1,2,5
3939,USA,"April 20, 2013","Jose,",Darren Uyenoyama,0,0,0,11,KO/TKO,Punch,2,4:50,Flyweight,Joseph Benavidez,0,2,2,57
3940,USA,"April 20, 2013","Jose,",Tim Means,0,0,0,43,U-DEC,,3,5:00,Lightweight,Jorge Masvidal,0,0,6,50
3941,USA,"April 20, 2013","Jose,",Hugo Viana,0,0,0,11,KO/TKO,Punches,1,4:22,Bantamweight,TJ Dillashaw,0,1,1,21
3942,USA,"April 20, 2013","Jose,",Roger Bowling,0,0,1,27,KO/TKO,Punch,2,2:52,Lightweight,Anthony Njokuani,0,1,0,26
3943,USA,"April 20, 2013","Jose,",Clifford Starks,0,0,0,3,KO/TKO,Flying Knee,1,1:32,Middleweight,Yoel Romero,0,1,0,12
3944,USA,"April 13, 2013","Vegas,",Scott Jorgensen,0,0,1,73,SUB,Rear Naked Choke,4,3:16,Bantamweight,Urijah Faber,3,0,4,93
3945,USA,"April 13, 2013","Vegas,",Uriah Hall,0,0,2,44,S-DEC,,3,5:00,Middleweight,Kelvin Gastelum,0,0,3,31
3946,USA,"April 13, 2013","Vegas,",Miesha Tate,3,0,3,23,KO/TKO,Knees,3,2:55,Women's Bantamweight,Cat Zingano,1,0,1,35
3947,USA,"April 13, 2013","Vegas,",Gabriel Gonzaga,0,0,0,1,KO/TKO,Elbows,1,1:11,Heavyweight,Travis Browne,0,1,0,9
3948,USA,"April 13, 2013","Vegas,",Gilbert Smith,1,0,3,14,SUB,Triangle Choke,3,2:49,Middleweight,Robert McDaniel,3,0,0,35
3949,USA,"April 13, 2013","Vegas,",Kevin Casey,2,0,0,14,KO/TKO,Knee,2,2:17,Middleweight,Josh Samman,0,1,0,36
3950,USA,"April 13, 2013","Vegas,",Collin Hart,0,0,2,95,U-DEC,,3,5:00,Middleweight,Luke Barnatt,1,0,1,113
3951,USA,"April 13, 2013","Vegas,",Jimmy Quinlan,0,0,1,7,KO/TKO,Punch,1,3:22,Middleweight,Dylan Andrews,0,1,0,20
3952,USA,"April 13, 2013","Vegas,",Bristol Marunde,0,0,3,21,KO/TKO,Elbow,3,3:53,Middleweight,Clint Hester,0,2,0,66
3953,USA,"April 13, 2013","Vegas,",Bart Palaszewski,0,0,0,18,SUB,Rear Naked Choke,1,4:23,Featherweight,Cole Miller,1,0,1,5
3954,USA,"April 13, 2013","Vegas,",Sam Sicilia,1,0,1,26,U-DEC,,3,5:00,Featherweight,Maximo Blanco,1,0,2,52
3955,USA,"April 13, 2013","Vegas,",Justin Lawrence,0,0,0,0,SUB,Kimura,1,1:35,Featherweight,Daniel Pineda,1,0,2,1
3956,Sweden,"April 06, 2013",Location:,Ilir Latifi,0,0,1,18,U-DEC,,3,5:00,Light Heavyweight,Gegard Mousasi,0,0,0,80
3957,Sweden,"April 06, 2013",Location:,Ryan Couture,0,0,1,29,KO/TKO,Punches,2,3:45,Lightweight,Ross Pearson,0,1,1,28
3958,Sweden,"April 06, 2013",Location:,Philip De Fries,0,0,0,0,KO/TKO,Punches,1,0:19,Heavyweight,Matt Mitrione,0,0,0,7
3959,Sweden,"April 06, 2013",Location:,Mike Easton,0,0,3,71,S-DEC,,3,5:00,Bantamweight,Brad Pickett,0,0,4,68
3960,Sweden,"April 06, 2013",Location:,Pablo Garza,0,0,1,4,SUB,Arm Triangle,1,3:27,Featherweight,Diego Brandao,1,0,0,9
3961,Sweden,"April 06, 2013",Location:,Robert Peralta,0,0,0,67,U-DEC,,3,5:00,Featherweight,Akira Corassani,0,0,2,48
3962,Sweden,"April 06, 2013",Location:,Michael Johnson,0,1,0,20,SUB,D'Arce Choke,3,1:33,Lightweight,Reza Madadi,2,0,4,34
3963,Sweden,"April 06, 2013",Location:,Adam Cella,0,0,0,2,SUB,Rear Naked Choke,1,3:11,Middleweight,Tor Troeng,1,0,1,6
3964,Sweden,"April 06, 2013",Location:,Chris Spang,0,0,0,5,U-DEC,,3,5:00,Welterweight,Adlan Amagov,0,0,6,38
3965,Sweden,"April 06, 2013",Location:,Marcus Brimage,0,0,0,12,KO/TKO,Punches,1,1:07,Featherweight,Conor McGregor,0,1,0,21
3966,Sweden,"April 06, 2013",Location:,Ben Alloway,0,0,1,9,U-DEC,,3,5:00,Welterweight,Ryan LaFlare,1,0,6,37
3967,Sweden,"April 06, 2013",Location:,Michael Kuiper,0,0,3,14,SUB,Guillotine Choke,2,1:05,Middleweight,Tom Lawlor,1,0,0,7
3968,Sweden,"April 06, 2013",Location:,Besam Yousef,0,0,2,43,S-DEC,,3,5:00,Welterweight,Papy Abedi,0,0,4,53
3969,Canada,"March 16, 2013","Montreal,",Nick Diaz,1,0,0,41,U-DEC,,5,5:00,Welterweight,Georges St-Pierre,0,0,9,105
3970,Canada,"March 16, 2013","Montreal,",Carlos Condit,0,0,0,42,U-DEC,,3,5:00,Welterweight,Johny Hendricks,0,0,12,30
3971,Canada,"March 16, 2013","Montreal,",Nate Marquardt,0,0,0,13,KO/TKO,Punch,1,3:00,Welterweight,Jake Ellenberger,0,1,0,13
3972,Canada,"March 16, 2013","Montreal,",Nick Ring,0,0,0,86,S-DEC,,3,5:00,Middleweight,Chris Camozzi,0,0,0,64
3973,Canada,"March 16, 2013","Montreal,",Colin Fletcher,0,0,0,37,U-DEC,,3,5:00,Lightweight,Mike Ricci,0,0,2,47
3974,Canada,"March 16, 2013","Montreal,",Bobby Voelker,0,0,4,83,U-DEC,,3,5:00,Welterweight,Patrick Cote,0,0,0,72
3975,Canada,"March 16, 2013","Montreal,",Antonio Carvalho,0,0,0,9,KO/TKO,Punch,1,3:06,Featherweight,Darren Elkins,0,1,0,14
3976,Canada,"March 16, 2013","Montreal,",Dan Miller,1,0,1,11,KO/TKO,Punches,1,4:42,Welterweight,Jordan Mein,0,1,0,29
